,endTime,artistName,trackName,msPlayed,UniqueID,InLibrary,album,track_uri
7500,2023-02-04 06:49,Navos,What It Feels Like,146512,Navos:What It Feels Like,0,,
7501,2023-02-04 06:51,Galantis,I Fly (feat. Faouzia),151476,Galantis:I Fly (feat. Faouzia),0,,
7502,2023-02-04 06:54,Jackson Wang,Pretty Please,145792,Jackson Wang:Pretty Please,0,,
7503,2023-02-04 06:57,Charlie Puth,Left and Right (feat. Jung Kook of BTS) - Galantis Remix,165269,Charlie Puth:Left and Right (feat. Jung Kook of BTS) - Galantis Remix,0,,
7504,2023-02-04 06:59,Galantis,The Lake (with Wrabel),167978,Galantis:The Lake (with Wrabel),0,,
7505,2023-02-04 07:03,Valerie Broussard,Roots,184563,Valerie Broussard:Roots,0,,
7506,2023-02-04 07:06,Galantis,Heartbreak Anthem (with David Guetta & Little Mix),183725,Galantis:Heartbreak Anthem (with David Guetta & Little Mix),0,,
7507,2023-02-04 07:09,Ed Sheeran,Shape of You - Galantis Remix,195988,Ed Sheeran:Shape of You - Galantis Remix,0,,
7508,2023-02-04 07:11,Galantis,1x1,139435,Galantis:1x1,0,,
7509,2023-02-04 07:14,Galantis,Holy Water,176657,Galantis:Holy Water,0,,
7510,2023-02-04 07:17,Sam Smith,Too Good At Goodbyes - Galantis Remix,192550,Sam Smith:Too Good At Goodbyes - Galantis Remix,0,,
7511,2023-02-04 07:20,Falling In Reverse,Popular Monster - NGHTMRE & Galantis Remix,176227,Falling In Reverse:Popular Monster - NGHTMRE & Galantis Remix,0,,
7512,2023-02-04 07:23,Galantis,Mama Look at Me Now,178131,Galantis:Mama Look at Me Now,0,,
7513,2023-02-04 07:27,Galantis,Gold Dust,234254,Galantis:Gold Dust,0,,
7514,2023-02-04 07:30,Galantis,No Money,191293,Galantis:No Money,0,,
7515,2023-02-04 07:33,Galantis,Hunter,183466,Galantis:Hunter,0,,
7516,2023-02-04 07:36,Galantis,Alien,165858,Galantis:Alien,0,,
7517,2023-02-04 07:40,Galantis,In My Head,221065,Galantis:In My Head,0,,
7518,2023-02-04 07:44,Galantis,Never Felt A Love Like This (with Hook N Sling) [feat. Dotan],215388,Galantis:Never Felt A Love Like This (with Hook N Sling) [feat. Dotan],0,,
7519,2023-02-04 07:47,Galantis,Rich Boy,183784,Galantis:Rich Boy,0,,
7520,2023-02-04 07:49,Galantis,Tu Tu Tu (That's Why We) - Dubdogz & SUBB Remix,172741,Galantis:Tu Tu Tu (That's Why We) - Dubdogz & SUBB Remix,0,,
7521,2023-02-04 07:53,Galantis,Tell Me You Love Me,190400,Galantis:Tell Me You Love Me,0,,
7522,2023-02-04 07:55,Hook N Sling,The Best,158354,Hook N Sling:The Best,0,,
7523,2023-02-04 07:58,Galantis,We Can Get High,156839,Galantis:We Can Get High,0,,
7524,2023-02-04 08:01,Galantis,Spaceship (feat. Uffie) - MOTi Remix,189523,Galantis:Spaceship (feat. Uffie) - MOTi Remix,0,,
7525,2023-02-04 08:04,ACRAZE,Believe (feat. Goodboys) [Galantis Remix],174283,ACRAZE:Believe (feat. Goodboys) [Galantis Remix],0,,
7526,2023-02-04 08:07,Galantis,Only A Fool (with Pink Sweat$),166687,Galantis:Only A Fool (with Pink Sweat$),0,,
7527,2023-02-04 08:11,Mabel,Good Luck,235417,Mabel:Good Luck,0,,
7528,2023-02-04 08:14,Don Diablo,Tears For Later,166736,Don Diablo:Tears For Later,0,,
7529,2023-02-04 08:17,Becky Hill,Run,188731,Becky Hill:Run,0,,
7530,2023-02-04 08:20,DVBBS,When The Lights Go Down (feat. Cody Simpson),189265,DVBBS:When The Lights Go Down (feat. Cody Simpson),0,,
7531,2023-02-04 08:23,RIKA,Hooked (Hot Stuff),171188,RIKA:Hooked (Hot Stuff),0,,
7532,2023-02-04 08:26,Galantis,Bones (feat. OneRepublic),205792,Galantis:Bones (feat. OneRepublic),0,,
7533,2023-02-04 08:28,Roxette,Fading Like A Flower,131664,Roxette:Fading Like A Flower,0,,
7534,2023-02-05 06:23,Taylor Swift,Question...?,210556,Taylor Swift:Question...?,1,Midnights,6C7OF1Jal7YkyjzyUG8vkK
7535,2023-02-05 06:27,Taylor Swift,Sweet Nothing,188496,Taylor Swift:Sweet Nothing,0,,
7536,2023-02-05 06:30,Taylor Swift,Bejeweled,194165,Taylor Swift:Bejeweled,0,,
7537,2023-02-05 06:34,Taylor Swift,"Would've, Could've, Should've",260361,"Taylor Swift:Would've, Could've, Should've",0,,
7538,2023-02-05 06:36,Taylor Swift,Midnight Rain,79158,Taylor Swift:Midnight Rain,0,,
7539,2023-02-05 06:40,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),261834,Taylor Swift:Snow On The Beach (feat. Lana Del Rey),0,,
7540,2023-02-05 06:43,Taylor Swift,Paris,196258,Taylor Swift:Paris,0,,
7541,2023-02-05 06:47,Taylor Swift,Dear Reader,225194,Taylor Swift:Dear Reader,0,,
7542,2023-02-05 06:51,Taylor Swift,Labyrinth,247962,Taylor Swift:Labyrinth,0,,
7543,2023-02-05 06:54,Taylor Swift,Lavender Haze,202395,Taylor Swift:Lavender Haze,0,,
7544,2023-02-05 06:57,Taylor Swift,Vigilante Shit,164801,Taylor Swift:Vigilante Shit,0,,
7545,2023-02-05 07:01,Taylor Swift,High Infidelity,231475,Taylor Swift:High Infidelity,0,,
7546,2023-02-05 07:04,Taylor Swift,Mastermind,191039,Taylor Swift:Mastermind,0,,
7547,2023-02-05 07:08,Taylor Swift,Maroon,218270,Taylor Swift:Maroon,0,,
7548,2023-02-05 07:12,Taylor Swift,Bigger Than The Whole Sky,218502,Taylor Swift:Bigger Than The Whole Sky,0,,
7549,2023-02-05 07:15,Taylor Swift,Karma,204852,Taylor Swift:Karma,0,,
7550,2023-02-05 07:18,Taylor Swift,Anti-Hero,200690,Taylor Swift:Anti-Hero,0,,
7551,2023-02-05 07:22,Taylor Swift,"You're On Your Own, Kid",194206,"Taylor Swift:You're On Your Own, Kid",0,,
7552,2023-02-05 07:24,Taylor Swift,Glitch,148781,Taylor Swift:Glitch,0,,
7553,2023-02-05 07:28,Taylor Swift,The Great War,240355,Taylor Swift:The Great War,0,,
7554,2023-02-05 07:32,Taylor Swift,Question...?,210556,Taylor Swift:Question...?,1,Midnights,6C7OF1Jal7YkyjzyUG8vkK
7555,2023-02-05 07:35,Taylor Swift,Sweet Nothing,188496,Taylor Swift:Sweet Nothing,0,,
7556,2023-02-05 07:38,Taylor Swift,Bejeweled,194165,Taylor Swift:Bejeweled,0,,
7557,2023-02-05 08:09,Taylor Swift,"Would've, Could've, Should've",165756,"Taylor Swift:Would've, Could've, Should've",0,,
7558,2023-02-05 10:19,Taylor Swift,"Would've, Could've, Should've",94822,"Taylor Swift:Would've, Could've, Should've",0,,
7559,2023-02-05 10:22,Taylor Swift,Midnight Rain,174782,Taylor Swift:Midnight Rain,0,,
7560,2023-02-05 10:26,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124,Taylor Swift:Snow On The Beach (feat. Lana Del Rey),0,,
7561,2023-02-05 10:29,Taylor Swift,Paris,196258,Taylor Swift:Paris,0,,
7562,2023-02-05 10:33,Taylor Swift,Dear Reader,225194,Taylor Swift:Dear Reader,0,,
7563,2023-02-05 10:37,Taylor Swift,Labyrinth,247962,Taylor Swift:Labyrinth,0,,
7564,2023-02-05 10:41,Taylor Swift,Lavender Haze,202395,Taylor Swift:Lavender Haze,0,,
7565,2023-02-05 10:43,Taylor Swift,Vigilante Shit,164801,Taylor Swift:Vigilante Shit,0,,
7566,2023-02-05 10:47,Taylor Swift,High Infidelity,231475,Taylor Swift:High Infidelity,0,,
7567,2023-02-05 10:50,Taylor Swift,Mastermind,191039,Taylor Swift:Mastermind,0,,
7568,2023-02-05 10:54,Taylor Swift,Maroon,218270,Taylor Swift:Maroon,0,,
7569,2023-02-05 11:22,Taylor Swift,Bigger Than The Whole Sky,218502,Taylor Swift:Bigger Than The Whole Sky,0,,
7570,2023-02-05 11:25,Taylor Swift,Karma,204852,Taylor Swift:Karma,0,,
7571,2023-02-05 11:29,Taylor Swift,Anti-Hero,200690,Taylor Swift:Anti-Hero,0,,
7572,2023-02-05 11:32,Taylor Swift,"You're On Your Own, Kid",194206,"Taylor Swift:You're On Your Own, Kid",0,,
7573,2023-02-05 11:34,Taylor Swift,Glitch,148781,Taylor Swift:Glitch,0,,
7574,2023-02-05 11:38,Taylor Swift,The Great War,240355,Taylor Swift:The Great War,0,,
7575,2023-02-05 11:42,Taylor Swift,Question...?,210556,Taylor Swift:Question...?,1,Midnights,6C7OF1Jal7YkyjzyUG8vkK
7576,2023-02-05 11:45,Taylor Swift,Sweet Nothing,188496,Taylor Swift:Sweet Nothing,0,,
7577,2023-02-05 11:48,Taylor Swift,Bejeweled,194165,Taylor Swift:Bejeweled,0,,
7578,2023-02-05 11:53,Taylor Swift,"Would've, Could've, Should've",260361,"Taylor Swift:Would've, Could've, Should've",0,,
7579,2023-02-05 11:55,Taylor Swift,Midnight Rain,174782,Taylor Swift:Midnight Rain,0,,
7580,2023-02-05 12:00,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124,Taylor Swift:Snow On The Beach (feat. Lana Del Rey),0,,
7581,2023-02-05 12:03,Taylor Swift,Paris,196258,Taylor Swift:Paris,0,,
7582,2023-02-05 12:07,Taylor Swift,Dear Reader,225194,Taylor Swift:Dear Reader,0,,
7583,2023-02-05 12:11,Taylor Swift,Labyrinth,247962,Taylor Swift:Labyrinth,0,,
7584,2023-02-05 12:14,Taylor Swift,Lavender Haze,202395,Taylor Swift:Lavender Haze,0,,
7585,2023-02-05 12:17,Taylor Swift,Vigilante Shit,164801,Taylor Swift:Vigilante Shit,0,,
7586,2023-02-05 12:19,Taylor Swift,High Infidelity,94000,Taylor Swift:High Infidelity,0,,
7587,2023-02-05 12:21,Taylor Swift,High Infidelity,137367,Taylor Swift:High Infidelity,0,,
7588,2023-02-05 12:24,Taylor Swift,Mastermind,191039,Taylor Swift:Mastermind,0,,
7589,2023-02-05 12:28,Taylor Swift,Maroon,218270,Taylor Swift:Maroon,0,,
7590,2023-02-05 12:31,Taylor Swift,Bigger Than The Whole Sky,218502,Taylor Swift:Bigger Than The Whole Sky,0,,
7591,2023-02-05 12:33,Taylor Swift,Karma,15301,Taylor Swift:Karma,0,,
7592,2023-02-05 12:36,Taylor Swift,Karma,189802,Taylor Swift:Karma,0,,
7593,2023-02-05 12:40,Taylor Swift,"You're On Your Own, Kid",4362,"Taylor Swift:You're On Your Own, Kid",0,,
7594,2023-02-05 12:40,Taylor Swift,Anti-Hero,200690,Taylor Swift:Anti-Hero,0,,
7595,2023-02-06 03:03,Taylor Swift,"You're On Your Own, Kid",189775,"Taylor Swift:You're On Your Own, Kid",0,,
7596,2023-02-06 03:05,Taylor Swift,Glitch,148781,Taylor Swift:Glitch,0,,
7597,2023-02-06 03:09,Taylor Swift,The Great War,240355,Taylor Swift:The Great War,0,,
7598,2023-02-06 03:13,Taylor Swift,Question...?,210556,Taylor Swift:Question...?,1,Midnights,6C7OF1Jal7YkyjzyUG8vkK
7599,2023-02-06 03:16,Taylor Swift,Sweet Nothing,188496,Taylor Swift:Sweet Nothing,0,,
7600,2023-02-06 03:20,Taylor Swift,Bejeweled,194165,Taylor Swift:Bejeweled,0,,
7601,2023-02-06 03:24,Taylor Swift,"Would've, Could've, Should've",260361,"Taylor Swift:Would've, Could've, Should've",0,,
7602,2023-02-06 03:27,Taylor Swift,Midnight Rain,174782,Taylor Swift:Midnight Rain,0,,
7603,2023-02-06 03:31,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124,Taylor Swift:Snow On The Beach (feat. Lana Del Rey),0,,
7604,2023-02-06 03:34,Taylor Swift,Paris,196258,Taylor Swift:Paris,0,,
7605,2023-02-06 03:38,Taylor Swift,Dear Reader,225194,Taylor Swift:Dear Reader,0,,
7606,2023-02-06 03:42,Taylor Swift,Labyrinth,247962,Taylor Swift:Labyrinth,0,,
7607,2023-02-06 03:46,Taylor Swift,Lavender Haze,202395,Taylor Swift:Lavender Haze,0,,
7608,2023-02-06 03:49,Taylor Swift,Vigilante Shit,164801,Taylor Swift:Vigilante Shit,0,,
7609,2023-02-06 03:52,Taylor Swift,High Infidelity,231475,Taylor Swift:High Infidelity,0,,
7610,2023-02-06 03:56,Taylor Swift,Mastermind,191039,Taylor Swift:Mastermind,0,,
7611,2023-02-06 03:59,Taylor Swift,Maroon,218270,Taylor Swift:Maroon,0,,
7612,2023-02-06 04:03,Taylor Swift,Bigger Than The Whole Sky,218502,Taylor Swift:Bigger Than The Whole Sky,0,,
7613,2023-02-06 04:06,Taylor Swift,Karma,204852,Taylor Swift:Karma,0,,
7614,2023-02-06 04:10,Taylor Swift,Anti-Hero,200690,Taylor Swift:Anti-Hero,0,,
7615,2023-02-06 04:13,Taylor Swift,"You're On Your Own, Kid",194206,"Taylor Swift:You're On Your Own, Kid",0,,
7616,2023-02-06 04:15,Taylor Swift,Glitch,148781,Taylor Swift:Glitch,0,,
7617,2023-02-06 04:19,Taylor Swift,The Great War,240355,Taylor Swift:The Great War,0,,
7618,2023-02-06 04:23,Taylor Swift,Question...?,210556,Taylor Swift:Question...?,1,Midnights,6C7OF1Jal7YkyjzyUG8vkK
7619,2023-02-06 04:26,Taylor Swift,Sweet Nothing,188496,Taylor Swift:Sweet Nothing,0,,
7620,2023-02-06 04:29,Taylor Swift,Bejeweled,194165,Taylor Swift:Bejeweled,0,,
7621,2023-02-06 04:34,Taylor Swift,"Would've, Could've, Should've",260361,"Taylor Swift:Would've, Could've, Should've",0,,
7622,2023-02-06 04:37,Taylor Swift,Midnight Rain,174782,Taylor Swift:Midnight Rain,0,,
7623,2023-02-06 04:42,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124,Taylor Swift:Snow On The Beach (feat. Lana Del Rey),0,,
7624,2023-02-06 04:45,Taylor Swift,Paris,196258,Taylor Swift:Paris,0,,
7625,2023-02-06 04:49,Taylor Swift,Dear Reader,225194,Taylor Swift:Dear Reader,0,,
7626,2023-02-06 04:53,Taylor Swift,Labyrinth,247962,Taylor Swift:Labyrinth,0,,
7627,2023-02-06 04:56,Taylor Swift,Lavender Haze,202395,Taylor Swift:Lavender Haze,0,,
7628,2023-02-06 04:59,Taylor Swift,Vigilante Shit,164801,Taylor Swift:Vigilante Shit,0,,
7629,2023-02-06 05:03,Taylor Swift,High Infidelity,231475,Taylor Swift:High Infidelity,0,,
7630,2023-02-06 05:06,Taylor Swift,Mastermind,191039,Taylor Swift:Mastermind,0,,
7631,2023-02-06 05:10,Taylor Swift,Maroon,218270,Taylor Swift:Maroon,0,,
7632,2023-02-06 05:13,Taylor Swift,Bigger Than The Whole Sky,218502,Taylor Swift:Bigger Than The Whole Sky,0,,
7633,2023-02-06 05:17,Taylor Swift,Karma,204852,Taylor Swift:Karma,0,,
7634,2023-02-06 05:20,Taylor Swift,Anti-Hero,200690,Taylor Swift:Anti-Hero,0,,
7635,2023-02-06 05:23,Taylor Swift,"You're On Your Own, Kid",194206,"Taylor Swift:You're On Your Own, Kid",0,,
7636,2023-02-06 05:26,Taylor Swift,Glitch,148781,Taylor Swift:Glitch,0,,
7637,2023-02-06 05:30,Taylor Swift,The Great War,240355,Taylor Swift:The Great War,0,,
7638,2023-02-06 05:33,Taylor Swift,Question...?,210556,Taylor Swift:Question...?,1,Midnights,6C7OF1Jal7YkyjzyUG8vkK
7639,2023-02-06 05:36,Taylor Swift,Sweet Nothing,188496,Taylor Swift:Sweet Nothing,0,,
7640,2023-02-06 05:40,Taylor Swift,Bejeweled,194165,Taylor Swift:Bejeweled,0,,
7641,2023-02-06 05:44,Taylor Swift,"Would've, Could've, Should've",260361,"Taylor Swift:Would've, Could've, Should've",0,,
7642,2023-02-06 05:47,Taylor Swift,Midnight Rain,174782,Taylor Swift:Midnight Rain,0,,
7643,2023-02-06 05:51,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124,Taylor Swift:Snow On The Beach (feat. Lana Del Rey),0,,
7644,2023-02-06 05:54,Taylor Swift,Paris,196258,Taylor Swift:Paris,0,,
7645,2023-02-06 05:58,Taylor Swift,Dear Reader,225194,Taylor Swift:Dear Reader,0,,
7646,2023-02-06 06:02,Taylor Swift,Labyrinth,247962,Taylor Swift:Labyrinth,0,,
7647,2023-02-06 06:06,Taylor Swift,Lavender Haze,202395,Taylor Swift:Lavender Haze,0,,
7648,2023-02-06 06:08,Taylor Swift,Vigilante Shit,164801,Taylor Swift:Vigilante Shit,0,,
7649,2023-02-06 06:12,Taylor Swift,High Infidelity,231475,Taylor Swift:High Infidelity,0,,
7650,2023-02-06 06:16,Taylor Swift,Mastermind,191039,Taylor Swift:Mastermind,0,,
7651,2023-02-06 06:19,Taylor Swift,Maroon,218270,Taylor Swift:Maroon,0,,
7652,2023-02-06 06:23,Taylor Swift,Bigger Than The Whole Sky,218502,Taylor Swift:Bigger Than The Whole Sky,0,,
7653,2023-02-06 06:26,Taylor Swift,Karma,204852,Taylor Swift:Karma,0,,
7654,2023-02-06 06:30,Taylor Swift,Anti-Hero,200690,Taylor Swift:Anti-Hero,0,,
7655,2023-02-06 06:33,Taylor Swift,"You're On Your Own, Kid",194206,"Taylor Swift:You're On Your Own, Kid",0,,
7656,2023-02-06 06:35,Taylor Swift,Glitch,148781,Taylor Swift:Glitch,0,,
7657,2023-02-06 06:39,Taylor Swift,The Great War,240355,Taylor Swift:The Great War,0,,
7658,2023-02-06 06:43,Taylor Swift,Question...?,210556,Taylor Swift:Question...?,1,Midnights,6C7OF1Jal7YkyjzyUG8vkK
7659,2023-02-06 06:46,Taylor Swift,Sweet Nothing,188496,Taylor Swift:Sweet Nothing,0,,
7660,2023-02-06 06:49,Taylor Swift,Bejeweled,194165,Taylor Swift:Bejeweled,0,,
7661,2023-02-06 06:53,Taylor Swift,"Would've, Could've, Should've",239123,"Taylor Swift:Would've, Could've, Should've",0,,
7662,2023-02-07 01:02,Epik High,Strawberry,88080,Epik High:Strawberry,0,,
7663,2023-02-07 01:04,Epik High,Down Bad Freestyle,88680,Epik High:Down Bad Freestyle,0,,
7664,2023-02-07 01:08,Epik High,Catch (Feat. Hwa Sa),224000,Epik High:Catch (Feat. Hwa Sa),0,,
7665,2023-02-07 01:11,Epik High,On My Way (Feat. Jackson Wang),183573,Epik High:On My Way (Feat. Jackson Wang),0,,
7666,2023-02-07 01:13,Epik High,God′s Latte,143920,Epik High:God′s Latte,0,,
7667,2023-02-07 01:14,Epik High,Strawberry,88080,Epik High:Strawberry,0,,
7668,2023-02-07 01:16,Epik High,Down Bad Freestyle,88680,Epik High:Down Bad Freestyle,0,,
7669,2023-02-07 01:20,Epik High,Catch (Feat. Hwa Sa),224000,Epik High:Catch (Feat. Hwa Sa),0,,
7670,2023-02-07 01:23,Epik High,On My Way (Feat. Jackson Wang),183573,Epik High:On My Way (Feat. Jackson Wang),0,,
7671,2023-02-07 01:25,Epik High,God′s Latte,143920,Epik High:God′s Latte,0,,
7672,2023-02-07 01:27,Epik High,Strawberry,88080,Epik High:Strawberry,0,,
7673,2023-02-07 01:28,Epik High,Down Bad Freestyle,88680,Epik High:Down Bad Freestyle,0,,
7674,2023-02-07 01:32,Epik High,Catch (Feat. Hwa Sa),224000,Epik High:Catch (Feat. Hwa Sa),0,,
7675,2023-02-07 01:35,Epik High,On My Way (Feat. Jackson Wang),183573,Epik High:On My Way (Feat. Jackson Wang),0,,
7676,2023-02-07 01:37,Epik High,God′s Latte,143920,Epik High:God′s Latte,0,,
7677,2023-02-07 01:39,Epik High,Strawberry,88080,Epik High:Strawberry,0,,
7678,2023-02-07 01:40,Epik High,Down Bad Freestyle,88680,Epik High:Down Bad Freestyle,0,,
7679,2023-02-07 01:44,Epik High,Catch (Feat. Hwa Sa),224000,Epik High:Catch (Feat. Hwa Sa),0,,
7680,2023-02-07 01:47,Epik High,On My Way (Feat. Jackson Wang),183573,Epik High:On My Way (Feat. Jackson Wang),0,,
7681,2023-02-07 01:50,Epik High,God′s Latte,143920,Epik High:God′s Latte,0,,
7682,2023-02-07 01:51,Epik High,Strawberry,88080,Epik High:Strawberry,0,,
7683,2023-02-07 01:52,Epik High,Down Bad Freestyle,88680,Epik High:Down Bad Freestyle,0,,
7684,2023-02-07 01:56,Epik High,Catch (Feat. Hwa Sa),224000,Epik High:Catch (Feat. Hwa Sa),0,,
7685,2023-02-07 01:59,Epik High,On My Way (Feat. Jackson Wang),183573,Epik High:On My Way (Feat. Jackson Wang),0,,
7686,2023-02-07 02:02,Epik High,God′s Latte,143920,Epik High:God′s Latte,0,,
7687,2023-02-07 02:22,Epik High,Strawberry,22714,Epik High:Strawberry,0,,
7688,2023-02-07 05:00,Epik High,Strawberry,65627,Epik High:Strawberry,0,,
7689,2023-02-07 05:02,Epik High,Down Bad Freestyle,88680,Epik High:Down Bad Freestyle,0,,
7690,2023-02-07 05:05,Epik High,Catch (Feat. Hwa Sa),224000,Epik High:Catch (Feat. Hwa Sa),0,,
7691,2023-02-07 05:08,Epik High,On My Way (Feat. Jackson Wang),183573,Epik High:On My Way (Feat. Jackson Wang),0,,
7692,2023-02-07 05:11,Epik High,God′s Latte,143920,Epik High:God′s Latte,0,,
7693,2023-02-07 05:12,Epik High,Strawberry,88080,Epik High:Strawberry,0,,
7694,2023-02-07 05:14,Epik High,Down Bad Freestyle,88680,Epik High:Down Bad Freestyle,0,,
7695,2023-02-07 05:17,Epik High,Catch (Feat. Hwa Sa),224000,Epik High:Catch (Feat. Hwa Sa),0,,
7696,2023-02-07 05:21,Epik High,On My Way (Feat. Jackson Wang),183573,Epik High:On My Way (Feat. Jackson Wang),0,,
7697,2023-02-07 05:23,Epik High,God′s Latte,143920,Epik High:God′s Latte,0,,
7698,2023-02-07 05:24,Epik High,Strawberry,88080,Epik High:Strawberry,0,,
7699,2023-02-07 05:26,Epik High,Down Bad Freestyle,88680,Epik High:Down Bad Freestyle,0,,
7700,2023-02-07 05:30,Epik High,Catch (Feat. Hwa Sa),224000,Epik High:Catch (Feat. Hwa Sa),0,,
7701,2023-02-07 05:31,Epik High,On My Way (Feat. Jackson Wang),90249,Epik High:On My Way (Feat. Jackson Wang),0,,
7702,2023-02-07 05:34,Sasha Alex Sloan,Global Warming,180800,Sasha Alex Sloan:Global Warming,0,,
7703,2023-02-07 05:37,Sasha Alex Sloan,Thoughts,185712,Sasha Alex Sloan:Thoughts,0,,
7704,2023-02-07 05:41,ODESZA,Falls,232936,ODESZA:Falls,0,,
7705,2023-02-07 05:45,Sasha Alex Sloan,Ready Yet,218320,Sasha Alex Sloan:Ready Yet,0,,
7706,2023-02-07 05:48,Sasha Alex Sloan,Chasing Parties,162248,Sasha Alex Sloan:Chasing Parties,0,,
7707,2023-02-07 05:51,Sasha Alex Sloan,Older,184892,Sasha Alex Sloan:Older,0,,
7708,2023-02-07 05:55,Sasha Alex Sloan,Intro,45586,Sasha Alex Sloan:Intro,0,,
7709,2023-02-07 05:55,Sasha Alex Sloan,Someone You Hate,236053,Sasha Alex Sloan:Someone You Hate,0,,
7710,2023-02-07 05:59,Sasha Alex Sloan,Hardest Thing,222306,Sasha Alex Sloan:Hardest Thing,0,,
7711,2023-02-07 06:02,Sasha Alex Sloan,Thank You - Spotify Singles,201881,Sasha Alex Sloan:Thank You - Spotify Singles,0,,
7712,2023-02-07 06:05,Sasha Alex Sloan,I h8 Myself,168466,Sasha Alex Sloan:I h8 Myself,0,,
7713,2023-02-07 06:09,NF,Only,225440,NF:Only,0,,
7714,2023-02-07 06:13,Sasha Alex Sloan,Too Sad To Cry,208986,Sasha Alex Sloan:Too Sad To Cry,0,,
7715,2023-02-07 06:15,Sasha Alex Sloan,Only Child,144760,Sasha Alex Sloan:Only Child,0,,
7716,2023-02-07 06:18,Sasha Alex Sloan,Faking It,167353,Sasha Alex Sloan:Faking It,0,,
7717,2023-02-07 06:20,Sasha Alex Sloan,Is It Just Me? (feat. Charlie Puth),154274,Sasha Alex Sloan:Is It Just Me? (feat. Charlie Puth),0,,
7718,2023-02-07 06:23,Sasha Alex Sloan,WTF,182773,Sasha Alex Sloan:WTF,0,,
7719,2023-02-07 06:27,Winnetka Bowling League,barcelona,225413,Winnetka Bowling League:barcelona,0,,
7720,2023-02-07 06:31,Sasha Alex Sloan,Lie,209131,Sasha Alex Sloan:Lie,0,,
7721,2023-02-07 06:33,Charlotte Lawrence,Girls Just Wanna Have Fun - Recorded at Spotify Studios NYC,163917,Charlotte Lawrence:Girls Just Wanna Have Fun - Recorded at Spotify Studios NYC,0,,
7722,2023-02-07 06:37,Sasha Alex Sloan,Runaway,218946,Sasha Alex Sloan:Runaway,0,,
7723,2023-02-07 06:40,Sasha Alex Sloan,Santa's Real,204773,Sasha Alex Sloan:Santa's Real,0,,
7724,2023-02-07 06:44,Kygo,This Town (feat. Sasha Alex Sloan),202280,Kygo:This Town (feat. Sasha Alex Sloan),0,,
7725,2023-02-07 06:47,Sasha Alex Sloan,Keep On,180240,Sasha Alex Sloan:Keep On,0,,
7726,2023-02-07 06:50,Sasha Alex Sloan,Again,194375,Sasha Alex Sloan:Again,0,,
7727,2023-02-07 06:53,Sasha Alex Sloan,New Normal,187506,Sasha Alex Sloan:New Normal,0,,
7728,2023-02-07 06:56,blackbear,ghost town (ft. Sasha Alex Sloan),187801,blackbear:ghost town (ft. Sasha Alex Sloan),0,,
7729,2023-02-07 06:58,Sasha Alex Sloan,Version Of Me,92647,Sasha Alex Sloan:Version Of Me,0,,
7730,2023-02-07 10:34,Kygo,I'll Wait,215360,Kygo:I'll Wait,0,,
7731,2023-02-07 10:37,Kygo,I'll Wait,215360,Kygo:I'll Wait,0,,
7732,2023-02-07 10:41,Kygo,I'll Wait,10627,Kygo:I'll Wait,0,,
7733,2023-02-07 10:41,Kygo,I'll Wait,215360,Kygo:I'll Wait,0,,
7734,2023-02-07 13:44,Galantis,Firebird,248280,Galantis:Firebird,0,,
7735,2023-02-07 13:47,Years & Years,Sweet Talker,176930,Years & Years:Sweet Talker,1,Sweet Talker,6FRxFke9VsjXmibGgSeKki
7736,2023-02-07 13:50,Galantis,Only A Fool (with Pink Sweat$),166687,Galantis:Only A Fool (with Pink Sweat$),0,,
7737,2023-02-07 13:53,RIKA,Hooked (Hot Stuff),171188,RIKA:Hooked (Hot Stuff),0,,
7738,2023-02-07 13:56,Galantis,You,221286,Galantis:You,0,,
7739,2023-02-07 13:59,Galantis,Holy Water,176657,Galantis:Holy Water,0,,
7740,2023-02-07 14:02,Galantis,1x1,139435,Galantis:1x1,0,,
7741,2023-02-07 14:03,Galantis,We Can Get High,84214,Galantis:We Can Get High,0,,
7742,2023-02-08 03:54,Galantis,We Can Get High,1030,Galantis:We Can Get High,0,,
7743,2023-02-08 03:58,Billie Eilish,bad guy,194087,Billie Eilish:bad guy,0,,
7744,2023-02-08 04:00,Billie Eilish,i love you,124992,Billie Eilish:i love you,0,,
7745,2023-02-08 04:03,Billie Eilish,my strange addiction,179889,Billie Eilish:my strange addiction,0,,
7746,2023-02-08 04:05,Billie Eilish,8,2510,Billie Eilish:8,0,,
7747,2023-02-08 04:05,Billie Eilish,listen before i go,136340,Billie Eilish:listen before i go,0,,
7748,2023-02-08 04:08,Billie Eilish,when the party's over,196077,Billie Eilish:when the party's over,0,,
7749,2023-02-08 04:11,Billie Eilish,ilomilo,156370,Billie Eilish:ilomilo,0,,
7750,2023-02-08 04:13,Billie Eilish,!!!!!!!,13578,Billie Eilish:!!!!!!!,0,,
7751,2023-02-08 04:13,Billie Eilish,goodbye,119409,Billie Eilish:goodbye,0,,
7752,2023-02-08 04:16,Billie Eilish,you should see me in a crown,180952,Billie Eilish:you should see me in a crown,0,,
